primaryDomain_s,doiId_s,submittedDateY_i,docType_s,mds
sdv,,2020,COUV,0.09677
sdv,,2021,COMM,0.09677
sdv,10.1016/j.scispo.2018.03.037,2021,COMM,0.87097
sdv,10.1016/j.scispo.2018.03.068,2021,COMM,0.87097
sdv,10.1016/j.scispo.2018.03.005,2021,COMM,0.87097
sdv,10.1016/j.scispo.2018.03.063,2021,COMM,0.6129
sdv,,2021,COMM,0.67742
sdv,10.1016/j.scispo.2018.03.024,2021,COMM,0.87097
sdv,10.1016/j.jocd.2018.03.003,2020,ART,0.87097
sdv,,2021,COMM,0.09677
sdv,,2021,COMM,0.09677
sdv,,2021,COMM,0.09677
sdv,10.1123/jab.26.2.240,2020,ART,0.29032
sdv,10.1016/j.apmr.2010.05.011,2020,ART,0.29032
sdv,10.1016/j.gaitpost.2011.02.003,2020,ART,0.29032
sdv,,2020,COUV,0.09677
sdv,,2021,COMM,0.09677
sdv,,2021,COMM,0.67742
sdv,,2021,COMM,0.09677
sdv,,2021,COMM,0.09677
sdv,,2021,COMM,0.35484
sdv,,2021,COMM,0.09677
sdv,10.1016/j.scispo.2020.04.003,2020,ART,0.29032
sdv,10.1016/j.rehab.2009.04.001,2020,ART,0.29032
sdv,,2021,COMM,0.09677
sdv,,2021,COMM,0.09677
sdv,,2021,COMM,0.09677
sdv,,2021,COMM,0.09677
sdv,,2021,COMM,0.09677
sdv,,2021,COMM,0.67742
shs,10.1016/j.scispo.2018.03.062,2019,ART,0.29032
shs.edu,10.7202/1054157ar,2021,ART,0.29032
sdv,,2020,ART,0.67742
shs.edu,10.3917/nresi.081.0045,2021,ART,0.87097
sdv.mhep.geg,10.1016/j.rehab.2014.03.003,2021,ART,0.87097
sdv.mhep,10.1080/10255842.2014.931165,2016,ART,0.29032
sdv,,2021,COMM,0.09677
sdv,,2021,COMM,0.09677
sdv,10.17184/eac.618,2020,ART,0.87097
shs.edu,10.7202/1054157ar,2019,ART,0.87097
spi,10.1007/s12283-017-0245-y,2018,ART,0.54839
sdv,,2020,ART,0.35484
sdv,10.1016/j.jocd.2016.03.013,2020,ART,0.29032
sdv,10.1186/s12859-020-3353-9,2020,ART,0.29032
sdv,,2020,COUV,0.09677
sdv,10.1007/978-3-319-78759-6_7,2021,COMM,0.87097
sdv,10.1016/j.scispo.2018.10.007,2022,ART,0.29032
sdv,,2022,COMM,0.09677
spi.signal,10.1109/SSAP.2000.870136,2018,COMM,0.29032
info.info-ts,,2017,ART,0.09677
spi.signal,10.1109/TSP.2017.2742980,2018,ART,1.0
spi.signal,10.1142/9789813202740_0015,2018,COMM,0.29032
phys.phys.phys-plasm-ph,,2014,UNDEFINED,0.80645
phys.phys.phys-plasm-ph,10.1109/RADAR.2014.7060382,2014,COMM,0.67742
spi.signal,10.1109/SPAWC.2006.346397,2017,COMM,0.67742
spi,,2018,COMM,0.48387
spi.signal,10.1109/AERO.2007.353069,2018,COMM,0.29032
spi.signal,,2018,COMM,0.22581
spi,10.1109/TAES.2011.5751277,2018,ART,0.29032
spi.signal,10.1109/TCSI.2002.1001946,2018,ART,0.29032
spi,10.1109/AERO.2007.353067,2018,COMM,0.29032
spi.signal,10.1109/TSP.2005.861100,2018,ART,0.29032
spi,10.1109/TAES.2010.5461663,2018,ART,0.29032
spi.nano,,2017,COMM,0.35484
spi,,2019,COMM,0.48387
spi,10.23919/GLC.2018.8319116,2018,COMM,0.29032
spi.signal,10.1109/TSP.2016.2600511,2018,ART,0.67742
info.info-ts,,2017,ART,0.09677
chim.anal,10.3390/ma13030688,2020,ART,1.0
spi.opti,10.1016/j.susc.2011.04.004,2013,ART,0.87097
chim,10.1016/S0032-3861(98)00410-8,2021,ART,0.29032
chim,10.1016/S0032-3861(99)00045-2,2021,ART,0.29032
chim,10.1021/je0003501,2021,ART,0.29032
chim,10.1021/je0100084,2021,ART,0.29032
chim,10.1016/j.jssc.2007.12.012,2021,ART,0.29032
chim,10.1021/je980027m,2021,ART,0.29032
phys.cond.cm-ms,10.1504/IJNT.2012.045337,2018,ART,0.54839
chim,10.1006/jcht.2002.0978,2021,ART,0.29032
chim,10.1016/S0032-3861(98)00409-1,2021,ART,0.29032
chim,10.1021/jp805335f,2021,ART,0.29032
chim,10.1021/jp9082344,2021,ART,0.29032
chim.mate,10.1080/00150193.2010.484748,2019,ART,0.29032
chim,10.1016/S0016-2361(98)00032-5,2021,ART,0.29032
chim,,2018,THESE,0.67742
chim,10.1016/j.apsusc.2019.03.269,2021,ART,1.0
phys,10.2516/ogst:1998005,2019,ART,0.67742
spi,,2013,COMM,0.09677
,,2013,COMM,0.06452
,,2013,COMM,0.06452
spi,10.1016/j.solmat.2012.12.018,2013,ART,0.87097
chim.mate,10.1016/j.materresbull.2016.03.015,2018,ART,0.54839
phys.cond.cm-ms,10.1016/j.tsf.2003.10.013,2018,ART,0.29032
chim.mate,,2019,UNDEFINED,0.80645
chim,10.1002/wer.1340,2020,ART,0.29032
chim,10.1088/1757-899X/186/1/012024,2020,ART,0.67742
chim.inor,10.1155/2010/360597,2019,ART,0.67742
chim.mate,,2018,ART,0.80645
chim.mate,10.1016/j.ceramint.2015.08.094,2021,ART,1.0
chim.anal,10.1016/j.tsf.2011.10.166,2018,ART,0.54839
chim.mate,10.1016/S1002-0721(12)60140-9,2018,ART,0.29032
chim.mate,10.1039/C5RA19424E,2021,ART,1.0
chim,10.1016/j.jssc.2014.06.014,2018,ART,0.29032
phys.phys,10.1016/j.jssc.2015.04.004,2018,ART,0.29032
chim.mate,10.1016/j.cej.2011.03.079,2018,ART,0.54839
chim.geni,10.1016/j.cej.2011.03.079,2013,ART,1.0
chim.inor,10.1155/2009/612130,2019,ART,0.67742
spi.nano,10.1016/j.ceramint.2016.02.082,2017,ART,0.54839
spi.nano,10.1007/s11164-016-2671-z,2018,ART,0.54839
spi.nano,10.1039/c6ra22669h,2017,ART,0.54839
spi.nano,10.1088/1757-899X/186/1/012024,2018,COMM,0.67742
chim,10.1016/j.matpr.2020.03.803,2020,ART,0.29032
chim,10.1109/TNS.2019.2945623,2020,ART,0.29032
chim.mate,,2019,UNDEFINED,0.80645
chim,10.1016/j.jssc.2017.10.014,2020,ART,0.29032
spi.nano,10.1016/j.ceramint.2016.04.085,2017,ART,0.29032
chim,10.1016/j.matpr.2019.08.058,2020,ART,0.29032
chim,10.1016/j.clay.2020.105764,2020,ART,0.29032
chim,10.1016/j.matpr.2019.08.059,2020,ART,0.29032
chim,10.1080/00150193.2017.1367215,2018,ART,0.29032
chim,10.1016/j.jssc.2013.04.001,2018,ART,0.29032
chim.mate,10.1016/j.jssc.2014.07.017,2021,ART,1.0
phys,10.1111/jmi.12311,2018,ART,0.54839
chim.mate,10.1016/j.jssc.2017.10.014,2020,ART,0.29032
chim.mate,10.1016/j.jssc.2017.10.014,2018,ART,0.29032
chim.mate,10.1051/matecconf/20130501001,2018,ART,0.29032
chim.mate,,2018,ART,0.09677
chim,10.1016/j.jece.2018.02.009,2018,ART,0.29032
spi.signal,10.1109/AERO.2008.4526440,2018,COMM,0.29032
spi,,2018,COMM,0.09677
spi.nano,10.1109/TAES.2016.150016,2017,ART,0.54839
spi,10.23919/ICIF.2017.8009852,2018,COMM,0.54839
phys,10.1088/0031-8949/2007/T128/041,2018,ART,0.29032
spi,10.1121/1.408165,2018,ART,0.29032
spi,,2018,COMM,0.09677
spi,10.1109/TAES.2013.6558018,2018,ART,0.29032
info.info-ts,,2017,ART,0.09677
spi,,2018,COMM,0.09677
spi,,2018,ART,0.09677
spi,,2018,COMM,0.09677
stat.th,10.1109/TAES.2007.4285368,2018,ART,1.0
spi,10.1109/TAES.2010.5595605,2018,ART,0.29032
spi.signal,10.1109/AERO.2007.353069,2018,COMM,0.29032
spi,,2018,COMM,0.09677
stat,,2018,COMM,0.09677
spi,,2018,COMM,0.09677
spi,,2018,COMM,0.09677
spi,10.1109/TAES.2011.5751277,2018,ART,0.29032
spi,10.1109/JOE.2010.2048943,2018,ART,0.29032
spi.signal,10.1109/ICECS.2014.7049978,2018,COMM,1.0
spi,,2018,COMM,0.09677
spi,,2018,COMM,0.09677
spi,10.1109/AERO.2007.353067,2018,COMM,0.29032
spi,,2018,PATENT,0.09677
spi,10.1109/TAES.2010.5461663,2018,ART,0.29032
spi,10.1109/7.62252,2018,ART,0.29032
spi.signal,10.1109/7.599251,2018,ART,0.29032
spi,10.1109/TAES.2003.1207256,2018,ART,0.29032
spi.signal,10.1109/7.543850,2018,ART,0.29032
spi.signal,10.1109/ISPA.2017.8073596,2018,COMM,0.41935
spi,10.23919/ICIF.2017.8009823,2018,COMM,0.54839
stat.ot,10.1109/CAMSAP.2017.8313076,2018,COMM,0.67742
spi.nano,10.1109/TAES.2017.2716438,2018,ART,0.54839
spi,,2021,COMM,0.22581
spi,,2018,ART,0.35484
spi.signal,10.1109/7.625121,2018,ART,0.29032
spi.signal,10.1109/7.570737,2018,ART,0.29032
stat,10.1109/7.784053,2018,ART,0.29032
spi.signal,10.1109/TSP.2016.2600511,2018,ART,0.67742
spi.nano,,2017,COMM,0.35484
spi,10.23919/ICIF.2017.8009823,2018,COMM,0.54839
spi,,2018,COMM,0.09677
phys.cond.cm-ms,10.1016/j.materresbull.2014.06.029,2014,ART,1.0
phys.cond.cm-ms,10.1016/j.tsf.2003.10.013,2018,ART,0.29032
spi.nano,10.1016/j.vacuum.2016.10.005,2017,ART,0.54839
phys.cond.cm-ms,10.1007/s11051-017-4097-y,2018,ART,0.29032
phys.cond.cm-ms,10.1016/j.polymer.2009.04.077,2018,ART,0.29032
spi,10.1007/s11051-012-1332-4,2016,ART,0.29032
phys.cond.cm-ms,10.1016/j.jcrysgro.2010.05.024,2014,ART,1.0
spi,10.1016/j.polymer.2009.04.077,2016,ART,0.29032
phys.cond.cm-ms,10.1016/j.tsf.2003.11.312,2018,ART,0.29032
phys.cond.cm-ms,10.1016/j.powtec.2014.01.080,2014,ART,1.0
chim.mate,10.1016/j.cattod.2012.09.036,2018,ART,0.29032
phys.cond.cm-ms,10.1021/cm040187j,2018,ART,0.29032
phys.cond.cm-ms,10.1016/j.jcrysgro.2008.05.038,2018,ART,0.29032
spi.nano,10.1016/j.tsf.2006.11.075,2017,ART,0.41935
phys.cond.cm-ms,10.1016/j.tsf.2007.06.224,2018,ART,0.29032
